<<<<<<< HEAD
CLI,SEXT,NBENF,SEG,DNA,AGE_NCP_HASH,nb_transactions,montant_total,montant_moyen,montant_max,montant_min,date_derniere_txn,dernier_type_op,dernier_montant,nb_types_produits,nb_libelles_produits,churn
562a953a941948809fe5262bea81c237c4dfa8e0d8894ad25a3aca0e7f63daff, ,0,61,,f2eaa9dda4bae94a7b17ba150a6d45b4afea94c77118b556052578d744b82a73,6,19855.142,3309.1903333333335,4997.62,29.951,,AGIOS DU 30/09/24 AU 31/12/24 ,29.951,1,1,0
56d97583840390613b5010a68c072e5a959d08d5d04b133b9af12f41e9b6efc2, ,0,61,,25962f5db1e424692c29f5eaaa4c7410d8a21ae5e5b25fcd878f13c38b564bca,854,364961.625,427.35553278688525,1956.382,0.595,,SORT CHEQUE   565805          ,53.372,5,5,0
5ae238beb3ce348235a5e74fbd0dbc65d3edb635308efee9098c2a7fb2a63de0,F,4,7,1956-02-23,0ab1fced16a31bd987484ef8dda4cf1eb3e175627dad52e2e921614f3f15d7c0,44,707.2339999999999,16.0735,33.915,0.326,1956-02-23,FACT PACK TRIMESTRIE          ,33.915,7,7,0
5bca1fc5f27e6d49017d2084b4f760431616e8b37f53134b9020c2add3b316a7, ,0,44,,c61f6a8ca9f15458190738d3340d227a1f2b7cf63adbe80cd2465816c1de8f31,2,4036.1,2018.05,2018.05,2018.05,,CESSION 2024                  ,2018.05,2,2,0
5ea53ed1308e5487444f5ab264384c67fe7b315b89faf39a9ddcae4c1192a569,M,0,3,1948-05-15,89ca3848a24b9d70ae5451982eb2c19eb50760adb01be13e1e0ee2578816ea4a,4,4384.183,1096.04575,4000.0,18.639,1948-05-15,AGIOS DU 30/09/24 AU 31/12/24 ,87.246,1,1,0
5f9641ad4be3a64988fd7b17f561304c03d2f1014c12f3a6437e4864e9993b7c,M,0,52,1947-01-26,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,10,22.72,2.272,2.795,1.749,1947-01-26,AGIOS DU 30/09/24 AU 31/12/24 ,2.795,5,5,0
5fb8f816a305a700e188f335b0dbb28bc0fa1cb042b68ae5c76e44c26f5d33f4, ,0,62,,50d04d3b25f61a1d08dbf6f8a9abb1a04d2529e09767e7464f5ad39bf508d594,1134,15674050.683,13821.914182539682,300000.0,0.893,,SORT CHEQUE   597751          ,41562.0,7,7,0
607f663ab107d6f81486e150e63e792cec8cc12b4088c89c7f036f2db2d859c2, ,0,61,,f438f5d5cb20c4826c1f35d5734f1b232fee366697f3dfeb30d025efbc4798a0,6,14972.61,2495.435,3000.0,29.75,,RETRAIT CHEQUE TND   350608   ,2950.0,1,1,0
60916447180b70d86448980236cbff1c7859f66a489b00a655c3be9aad0e861a,F,1,101,1977-11-05,5e0e2d7662dd3b02a9df249ecb62277b8160b847ae421dde79024c9fe7a4ab0a,2,0.738,0.369,0.369,0.369,1977-11-05,PRELEVEMENT LIBERATOIRE       ,0.369,1,1,1
63662a1689738913b40422d43856c67d210402412f0279d4c597cb9cd6576a60,F,0,2,1952-02-23,de694d0b4449f041b074ca1d3738ee9147ce2854fd88b9983f974c2af620a465,312,104568.18,335.1544230769231,1373.781,0.208,1952-02-23,COMM RETRAIT0002983           ,1.092,9,9,0
63bd799e2edd31870d05563ac3f3479c0b74b757f63738ecde5236e5c88f6220, ,0,44,,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,2736,2282626.512,834.2933157894737,7443.24,0.417,,COMM ET TVA VIR R             ,0.595,7,7,0
65956c853f2004feac38894fe8ed6a047126f326cb8312e56acb9839633c296b,M,0,2,1946-10-10,6ce40a52b73621468316bcf0c1a0870ba91886cbabe53bc1d1f8bf2b733730ea,495,1266230.115,2558.040636363636,25000.0,0.03,1946-10-10,RETRAIT ESPECE   203255       ,1000.0,10,10,0
65bd96cda79201dbb454125aa0c0b64530df8e784352814a1e786f3b1fe84649,M,0,2,1958-07-11,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,112,42471.604,379.21075,1016.929,2.112,1958-07-11,RETRAIT ESPECE   564079       ,250.0,5,5,0
65de8c52a9e268eccd159a111ec0b0afed725d27429e3cdce84c306f301a9617,M,0,101,1986-08-01,fdb542f0245282af8527399d68c2acd7965d45f5e655ac7666b16cd51416566e,3,2526.444,842.148,842.148,842.148,1986-08-01,CESSION 2024                  ,842.148,2,2,0
66fc33ca10ecceac819906f6b1c47c1e4ad525912ae6fecd387a474e25895cd9, ,0,61,,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,3456,682584469.848,197507.08039583336,7000000.0,0.855,,DEBL FONDS CDI ANNULE         ,44428.0,10,10,0
67f58cdbd711dcfc578c9d90036efa2b886fcfb900320925596bae7ee9108693, ,0,61,,73f9ce5fb229664ec04cb43c48b7ff57b21d73f1cd2a13ac6f2bcbaaf1e550cb,14,616.07,44.005,76.11,11.9,,AGIOS AU 31/12/24             ,76.11,6,6,0
6a25c2561651b7a0835efb7df014b29f1773fe2827fc43502ccfa6395b3ab2ae,M,0,101,1978-03-12,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,12,42.839999999999996,3.57,3.57,3.57,1978-03-12,FACT. ATTIJARI SMS            ,3.57,4,4,0
6b51d431df5d7f141cbececcf79edf3dd861c3b4069f0b11661a3eefacbba918, ,0,62,,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,24,45650937.684,1902122.4035,7624960.0,52.956,,OCC202509506607951658         ,14000.0,3,3,0
6d9eed144ee7038c5d3d1b16fc6f63fdfcdb34b0c9344f8026d7b99a092d86bd,M,2,101,1959-05-25,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,78,65891.358,844.7609999999999,5907.788,0.216,1959-05-25,AGIOS DU 30/09/24 AU 31/12/24 ,4.869,6,6,0
6de744418742f3020d004c431bda59d01ec8eff02e771097681c53691ea0e61b, ,0,44,,7c1eb3ac66f5128769796f6be32e86d3d1d488f8c1e5b329329e420b8d245fce,4,6139.712,1534.928,1534.928,1534.928,,CESSION 2024                  ,1534.928,3,3,0
6e2749b4d5b84729544e68b5a2fed1be57114de7f4d8ce2dac6a538975cc8f4b,M,0,7,1940-12-31,1892b1bba91dc8a969c47acfd08810f95c9c221ab1b7ef416680423b5a9959d6,2,8757.062,4378.531,4378.531,4378.531,1940-12-31,CESSION 2024                  ,4378.531,2,2,0
72bde824bdff4e01ea1c545a5591873e43f4a3d02e4c6f947a78de5ad4788a40,M,0,102,1977-01-01,f0503d2042d7cb61756e1588b21c856521c273821038f6648add7ae895791644,2,10281.106,5140.553,5140.553,5140.553,1977-01-01,CESSION 2024                  ,5140.553,2,2,0
74fa08579a3dbedb904d6c1ca22fc2489e348f26a54e182a0a1ece0e0d927cbf,F,0,4,2007-05-28,c42a07041f1ff34efd08d28f4a4db3fe4fdc5d9de511b31ce538211097467b3e,2,75.973,37.9865,63.013,12.96,2007-05-28,AGIOS DU 30/09/24 AU 31/12/24 ,63.013,1,1,1
7683145e0e1a2a090b83a7b69d68253d79b26e5ba25575e93f09e5b11364891b,M,0,101,1976-05-31,cfa517f810ce77ace7d5eb3f1f653f876fa897f41b89e39ab9ce7985e6b40539,612,106304.689,173.70047222222223,871.09,1.19,1976-05-31,ASSUREMPRUNT 0020773110930    ,5.69,8,8,0
76c23df689682b73b17aa23f3c43596e95e90b9399c9c3b6272153871532511b,M,0,5,1977-07-09,82bc6379c13a221e6184f59c6e160a2ab26f6f9a12464143c17688a2d68b8f26,2436,7958489.227,3267.0317023809525,85000.0,0.303,1977-07-09,AGIOS DU 30/09/24 AU 31/12/24 ,2.481,17,17,0
782b2c379a0f1ad5ea739e3ad1912f5a4498814ea26220588b3ca47dc007f0c0,M,0,1,1983-01-06,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,1406,1103386.772,784.7701081081082,10000.0,0.066,1983-01-06,ARIANA FORUM          >ARIANA ,50.0,12,12,0
79b274397de7688bbaa00e2d1b5603f600b06cdb2bc8196f20804c12023a152a, ,0,61,,d9cd6098e07fccb1dc76c9c7fd3bc1683e54b2b5d0ea3aeafeeac67bbfced236,6,20073.388,3345.5646666666667,5000.0,2.38,,VIR MAG                       ,2.38,1,1,0
7ce2d45bdea0e5dad7cdcc03e837155d038325b93ece66a3d72f36039e183acd,M,0,102,1982-02-02,4153e3eb1b4f9434313d080c3d52095dfe2f399a248c31b31dd8787ec0a7a3ba,2,2092.308,1046.154,1046.154,1046.154,1982-02-02,CESSION 2024                  ,1046.154,2,2,0
809023b881479fccaad8186ac6495e70bf74f24132c8c98fb91bb0457c704420,F,0,101,1974-02-07,8e01e94fa88f5da9d2c5c82a35e97b0b813f72106d1e2913ad18aeb0406e3c32,256,150651.168,588.481125,1763.73,2.38,1974-02-07,ABT KAIROUAN          >KAIROUA,300.0,6,6,0
80f8ded29fa2e922c77b98ea8f229ef65ea360daf5d1c9e05b80539e502b5621,M,2,2,1949-03-03,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,21,93.821,4.467666666666666,10.413,0.74,1949-03-03,AGIOS DU 30/09/24 AU 31/12/24 ,2.25,6,6,0
820c7269c24a10fbafde2252a5a510ce0bec352c29d8834b37f4f7026f35743b,M,0,7,1975-05-02,7249fa77a612053647421163ce694125fb2d30f16f39f6b4dd5c039f0d3385e2,2,251.81,125.905,175.7,76.11,1975-05-02,RETRAIT DEVISE                ,175.7,1,1,0
83c27275f231d8eefae8e45c0200af82bb9c81f334d309a438a99a8503778027,F,0,7,1988-08-22,57460c877ada164cf61e7034ec58b5f39700d22a9c416224b8ada9842b3def67,49,6109.32,124.67999999999999,220.0,0.802,1988-08-22,VIR RECU                      ,200.0,6,6,0
84681b7ada29bb7575703609b3ff68ec74e5340b329f7b6eec08284bc9ff8cfd,F,0,21,1986-01-01,97a1063bbc4753de968b1bfff4e57aaa7a1cdbee4af113a4885360aa78640d6e,7104,10844966.656,1526.600036036036,8272.834,0.015,1986-01-01,SORT CHEQUE  9525702          ,1732.42,17,17,0
84795efa12872c9752daebd7650b5900adaaaaa076e48a1b838ab9056382788d,M,0,4,2004-04-11,012e75f12b88daf67e0340febd7559bbb4e08b43a0c21af63080e4d190de0c28,2,0.048,0.024,0.024,0.024,2004-04-11,AGIOS DU 30/09/24 AU 31/12/24 ,0.024,1,1,1
856d428c1e6f493afcef8fdc2bc9f0a6fc1a24e6fd8179cd2e46814def0f8bb4,M,0,2,1961-11-30,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,880,221158.18,251.31611363636364,1235.665,0.06,1961-11-30,REGL.ECH   145381             ,330.947,13,13,0
878d140e8470a1f67153eac0b425d73d884d3d9f05f5893e0dba67db0652b0dd,M,0,102,1957-12-09,5c997ab67d44928aa81b5451e637e9c6e4f2cf2fac468a56c2147d2356e2bce2,12,1263.342,105.27850000000001,360.0,2.38,1957-12-09,VIR RECU                      ,360.0,2,2,0
88d89b7b024ff90332a9755b6ce39a2d46ef63964328a5274b73e4ae190ff462, ,0,61,,8df0bb7ede6cc25f3274b0b6be17641342a3c79b203f3ee65c65269d51ca4045,576,615509.856,1068.5935,16400.0,0.893,,SORT CHEQUE   565988          ,25.0,5,5,0
8b04fa80518a2bc490af5e35d94f5a7e344c76ee2bba7192a056a637df8a84c2, ,0,62,,865f51bf3108ea9b17c3a139749038ff1fd1f47e4c9597a5e297251497f3ed97,187102,315647038.552,1687.0318786116663,1787862.411,0.595,,SORT CHEQUE       15          ,200000.0,12,12,0
8b08945268b694a786cf77177acebcb7fdaf64a70991c3d7f2bf3079c9d444d6, ,0,44,,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,462,615368.159,1331.9657121212122,11500.0,0.893,,VIR IBQ                       ,250.0,6,6,0
8c4a196e6e45e1d998289fe1efbcf54bb21f6bbac7e4422dc304737497373f6e,F,0,2,1950-04-08,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,130,37922.83,291.71407692307696,1078.787,6.248,1950-04-08,VIR RECU                      ,998.38,8,8,0
8d268fe175e6dbaa077c86a87d3d32366ab22fe189ab522bc875a7b719bb0e18, ,0,41,,c44f405b6ff8371c599d4f3914a5e51658fa7936f268b0b17a848b9f287a4cbb,4,257.754,64.4385,99.127,29.75,,AGIOS DU 30/09/24 AU 31/12/24 ,29.75,2,2,0
8d9bc3385d445e88de8f1a506f862dc45f8b61b8b22789a7154804e169cecd3b, ,0,61,,414fe5e45ef5cadb7835824a8d7320a177bef2029e15977b3bf93f67424c41c2,20,71350.706,3567.5353000000005,13378.404,11.109,,RETRAIT CHEQUE TND   384179   ,6300.0,2,2,0
8f2d25c0c1f27610813ff2f3e9b15c6a47118999bd4ad3e1cbf581d7292de52e,F,0,5,1981-04-03,8416fb9284b92741cbefe3b511aabb0e74ab141e67f5d4cd0e3911d53c9f784f,2,59.996,29.998,29.998,29.998,1981-04-03,AGIOS DU 30/09/24 AU 31/12/24 ,29.998,2,2,1
901d866ce954c4c79a6e85f1e07b99c6b97d0ee0e93a525138375888efc8193e, ,0,61,,7dd8d2bfbf41fc641cd731eef5327f2ff38a4e4dcc8df20e86ec60f759ecfb77,294,5237788.368,17815.60669387755,150299.063,2.38,,REGLEMENT CHEQUE N   371283   ,824.72,6,6,0
9162dedf2f66de62e5992c06f8e0109ab94a9a7d4907d58ff0f3f2f0c27790c3, ,0,44,,b19e6f332b9c3498c26d9abc043448e1ce45c54ab85fa1ab1b8278b87692448a,4,5013.184,1253.296,1253.296,1253.296,,CESSION 2024                  ,1253.296,3,3,0
92621e7e53132445e5932e122482666b290adec44238a502a46cc2c7c024a4bd, ,0,62,,ec32c5e13359142e3b8b43a835f5de783e3188ba571ecca60ccdc023ed46d0f8,12040,32437010.87,2694.103892857143,39632.917,1.19,,MAINLEVEE                     ,39632.917,14,14,0
93902f68e85a099973ff4f88e8914e61ace0884e0a18a5c265af3d123e2d324a, ,0,44,,2d40a537d43deba0a187358e63862e20cf6fd030bcbda709800b8f6d4afebbfd,305,194117.185,636.4497868852459,2984.672,0.893,,REGLEMENT CHEQUE N   399425   ,531.615,5,5,0
9392f3a72077fccfbe6bd6e077f6a0437b4111c5f33edfc033c11ec717ae7c01,M,0,51,1983-05-15,303c046a3a03b7cb793afccb76eaddb452c352a9083641972d17efcde38569c6,3,18525.273,6175.091,16670.0,310.204,1983-05-15,PRELEVEMENT LIBERATOIRE       ,310.204,1,1,0
94e890e67169a25aa2007de832e2eed44454fda003beebf9d3a64ce1778bf036,M,0,102,1943-08-04,c8b82a23d73538d11c7da2f1770f48ff141b8768b1e477375cb1c4fba9e5ac3b,40,21402.384000000002,535.0596,1186.757,238.541,1943-08-04,PRELEVEMENT LIBERATOIRE       ,238.541,2,2,0
9a75f23da0c15db948608dab335fa3314691eef2ea08be940339a0033e155c90,M,0,5,1980-01-31,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,22,1350.349,61.3795,119.0,3.759,1980-01-31,AGIOS DU 30/09/24 AU 31/12/24 ,3.759,6,6,0
9b7fc80da5d0ee4d5c56888b4d121c0120b9181b7f747aa2406b39b16a0fa809, ,0,61,,50d04d3b25f61a1d08dbf6f8a9abb1a04d2529e09767e7464f5ad39bf508d594,17,574.668,33.804,33.804,33.804,,AGIOS DU 30/09/24 AU 31/12/24 ,33.804,12,12,0
9d2ac4c6f833a82443578a1252b2f18a30b7846a229054d77cd5d33432909ea6, ,0,61,,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,1962,15037987.697999999,7664.621660550458,74482.861,0.893,,CHQ IMP 0004285 VALEUR DEJA R ,2401.824,6,6,0
9d49cbcda6dee45c073baa2fa3aa3b899186d948a9f2267ec6c9ca28bd6e5c71,F,0,7,1934-08-08,a70a6e5a11a61c6a1f29f0e9f9d867138995a0a85b3179d65d594a80782ad54f,2,1031.304,515.652,858.428,172.876,1934-08-08,PRELEVEMENT LIBERATOIRE       ,172.876,1,1,0
9d828b695814dd1fa80cdcae3b596c40aec2c476cfd20c2cc29310efedd906d1, ,0,62,,b39caa67a5b7186f8356574751d3a1b12ac142029ca8d0ec6882c6be5b0565ef,140,724370673.369,5174076.238349999,18000000.0,0.02,,REMBOURST PART FIMPU          ,9000000.0,7,7,0
9f7d96a801a8a073aba9d9278d7a88279293e1e44b2c35e2ff84b151b92bc78f,M,0,1,1987-09-02,c7742f3086e7729aa5da0f846f5670e16e6b2ec53a12af2809a107ba5be48314,1584,793927.354,501.2167638888889,4203.598,0.029,1987-09-02,COM ET TVA/IMP   104250       ,5.95,12,12,0
a137554336cfe5f0815835b16391d379b68dc45e15cb14306cfa35c9b3fc55cc,M,0,2,1937-12-16,acaeb6f2596e8f47785cc8643843473a6844ce54c1db95bb62610aa5729ea8a2,2,5.429,2.7145,5.299,0.13,1937-12-16,PRELEVEMENT LIBERATOIRE       ,0.13,1,1,1
a1959fb272b5e1dcd138f86bac225c36e7c8e4462a631097c54ab882922713f0,M,0,101,1979-06-09,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,768,209758.608,273.12318750000003,1713.051,0.208,1979-06-09,MENZEL BOUZAIENE     >SIDI BOU,500.0,9,9,0
a199a2d308bcb12bfebbb6ac2f55baae33330552180776ef0a997dff1bddfa4e,F,0,23,1979-03-07,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,1056,2388967.548,2262.279875,14923.58,0.195,1979-03-07,PRLAUT NON CONVENTIO          ,60.0,10,10,0
a25ef66312daaaba457d1a004cfc471fc8fe4d21c03795fe505abb5a273f1c5a,M,0,2,1943-02-18,e5cdeccede2a5f71a4857f1d6feb71645d9020c574f51f9ff2d175bf81c76276,54,52641.6,974.8444444444444,4500.0,0.314,1943-02-18,FACT PACK MENSUELLE           ,3.57,5,5,0
a45478327c717e32368455b61f168246bb734fccc9850fe91d80a090a59b38de,F,0,101,1969-08-24,393a0017d79bd869b2b23563d29dfb25a7217e4889abaf525aca10901a29c746,6,446.166,74.361,122.943,25.779,1969-08-24,AGIOS DU 30/09/24 AU 31/12/24 ,122.943,2,2,0
a49bfe3f7bc41ed2cc007992eb4ecebee430bc60045ef374f10ae6bd3c17da15,M,0,211,1968-02-12,b5b92936c7004a4ff250d2de6644cfe01488616166f610718321a694024b75ff,2639,3573815.986,1354.231142857143,20000.0,0.595,1968-02-12,AGIOS DU 30/09/24 AU 31/12/24 ,3007.916,17,17,0
a4bb0e62ad7cb55a224a954ab2496cf300bda871776118f3340e3b060658fef0,M,1,1,1978-09-24,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,1120,1849945.36,1651.7369285714287,22076.536,0.399,1978-09-24,PRELEVEMENT LIBERATOIRE       ,1.258,15,15,0
a505478a142f8e2fd9c69bfe792e6ab8f9cb72e4bfd9b52151aca5b8888578d7,M,0,101,1980-09-20,a9c5db0624274447aecbe152ce6fce841ea0e6d57f008d1bd6678cafd5ef54c1,915,201752.985,220.4950655737705,1837.69,0.255,1980-09-20,FACT PACK MENSUELLE           ,16.66,11,11,0
a54c00e00ad7a9321ed5a4a959c2a58152f8456d1208292634076a56800a5f88,F,0,7,1944-03-18,b4afa14a6007bf454da467df23be03cb8552a18d57a21f0f10a4c129a216ebbb,9,681.537,75.72633333333334,161.285,32.447,1944-03-18,FRAIS DE GARDE0000000         ,32.447,2,2,0
a69ada3886a600f3bae5c3174190d28cca094fea308cf51d9b3dd997841fda7e, ,0,44,,858a989911efa3e4398dc363759f6b9455191f79703aa414cbb777a049193160,1110,381092.955,343.3269864864865,1168.63,0.208,,FACT PACK MENSUELLE           ,23.8,7,7,0
aab2817a4e4ec90cc728cc71f466d8abf6ea160c04d2bf243ab0536b9dfc113c, ,0,62,,1a53745798cc314424a0ac85f6c02c60d5453a4bffa880ca6c260d9e05b110af,20,476.0,23.8,23.8,23.8,,AGIOS DU 30/09/24 AU 31/12/24 ,23.8,8,8,0
aef5bb94556bfd5c407d208011677f175ef9739ef4a078e402f4423e89d12a87,M,0,2,1946-03-15,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,306,219372.66,716.9041176470588,2505.919,2.986,1946-03-15,ABT BIR LAHMAR        >BIR LAH,160.0,13,13,0
af8624a96a85012101537c1bf5ef29f704cdc3f086ece623315ba9046cd554eb, ,0,61,,bc67f6b4030fa03aef338d2ab9f530dad87ed3e7faed79a166fc2e894ccdcbb9,6342,9886678.326,1558.9212119205297,167573.952,0.077,,AGIOS DU 30/09/24 AU 31/12/24 ,35.7,7,7,0
afdc080a27b86de8cc7e7c1ffff2925894f1af34bf3abe3f126af13864420a02,M,0,5,1980-05-05,c10e757157855a94732f6c31cf0cf0b6c89e483a03fc77a57a0cd6c50c7be4d1,10,2039.82,203.982,338.978,68.986,1980-05-05,AGIOS DU 30/09/24 AU 31/12/24 ,338.978,4,4,0
afdf7bce791224c570ad16417dcbcbbcf981b1b43654964925853a9d68dabbb4, ,0,62,,df1e26ce58bb6d65da8d165e7f6bc0e72fabacecbd4f2deed7a8e3afbe209fa4,3,107.44200000000001,35.814,35.814,35.814,,AGIOS DU 30/09/24 AU 31/12/24 ,35.814,2,2,0
aff2b09a75593dac9c0042cb558d737db0b53aa4e7a35f23011e64a8f563f06e, ,0,44,,352997c2ddabdf7fa45ada1d6fac37f80516c32199c3c8ee5bd5e211da348f5e,10336,11319945.193,1095.195935855263,14775.09,0.19,,SORT CHEQUE   597573          ,2503.948,13,13,0
b09c3acae01e349ecbb3f444b27f496051faaecd3ca0a9aeebe64977c03cc174, ,0,61,,1e58091977e9d6e60c2d5ef5eed44c6e1fb6cb961698f80dd4eb655c294e8725,805,2175565.492,2702.5658285714285,22329.075,1.19,,SORT CHEQUE   109610          ,5075.067,14,14,0
b0b60993acfa64f99e4654f0ebc8095d8d83adbc0fe966c384e672f1aa22c354, ,0,44,,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,1974,39433888.788,19976.640723404256,167899.0,0.476,,SORT CHEQUE  9258450          ,10000.0,15,15,0
b4230de7337f97c3ba1ac07f708508aa3a18d43e08810e2a541afd6804a53b1d,M,0,101,1972-02-07,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,451,156269.729,346.4960731707317,1640.975,1.19,1972-02-07,ABT GAFSA ENVIR       >GAFSA A,410.0,9,9,0
b5475e731efedcaeddfa8c2354e9ba5c26b96633f87225864e7b5be5f179e9ab,F,0,24,1973-09-07,a22f20df30fbf62352e62d52b117d6255e0ff9573710d984f47b4dbfff8a1806,2,164.31,82.155,135.933,28.377,1973-09-07,AGIOS DU 30/09/24 AU 31/12/24 ,135.933,1,1,0
b6c701197eb9df091a66a976484542c51a7a55c40e4cafdab4b8106bfa94bb66,M,0,101,1968-01-03,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,187,179770.019,961.337,3000.0,12.495,1968-01-03,RETRAIT ESPECE   325550       ,1000.0,10,10,0
b7254aa822b65434e8581ba102ddde14d02350539e3bef94f4d239903f674dfb,M,0,7,1969-09-03,16d8e66836d091e3bca2aba50e76fed9a0d38f8cfbb3b51a1131ea12578fe0e2,2,4.722,2.361,4.415,0.307,1969-09-03,AGIOS DU 30/09/24 AU 31/12/24 ,4.415,1,1,1
b903eceaae4690fafdc2fd76c23d1e44faf31bf0d1398078b967dcba01a11e6a,M,0,2,1938-05-10,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,161,35869.456,222.79165217391304,863.953,3.57,1938-05-10,VIR RECU                      ,785.285,5,5,0
b95dee4cb8a4a38eae91b283c543d7511625b1a1ee7242134f58a0cdae38afd9, ,0,62,,50d04d3b25f61a1d08dbf6f8a9abb1a04d2529e09767e7464f5ad39bf508d594,42,1419.6,33.8,56.333,11.267,,PRELEVEMENT LIBERATOIRE       ,11.267,14,14,0
ba487a0b3af942ab9e80c05449027fce1e874905a3067e370adb86dc527ae3ee,M,2,102,1973-08-08,1acdbf2e6db5eb31f0631724be6feea5d9a11057b33ac37f19a3a7bfc6c72fa6,2,0.244,0.122,0.122,0.122,1973-08-08,PRELEVEMENT LIBERATOIRE       ,0.122,1,1,1
bc423c7c1b206efe2c4abfa1f93fa3ec8a408b4c6bff3dde626f06e1b344962e, ,0,62,,1027a5684e8e8887ceb58df936efa132c279c8794bd2b6d40ad151c2b51ca5e3,3843120,31762677947978.94,8264815.552982718,343030012.5,0.01,,VERS DEV A LA BCT             ,109860.0,3,3,0
bc84cf37adf487849dc115d486b7173a7b626c71522698b377b8813374ff3e9e,M,0,101,1974-04-21,268508943de1ff7525b63ddeec22656b40b82cf117856151fad459d9207a8f62,28,473.732,16.919,17.696,16.66,1974-04-21,AGIOS DU 30/09/24 AU 31/12/24 ,17.696,5,5,0
bd3a797ba948938978965781bd341bc0fc7711ed00e513b9c63a61cf3d916562,M,0,101,1974-09-01,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,651,229486.32,352.51354838709676,1145.917,3.57,1974-09-01,VIR RECU                      ,39.81,12,12,0
c17ad6bb288b9fd4eeb534e4c0096bdbc7480deff2efe399020ac40ab8863fab,M,0,2,1951-08-16,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,1120,349363.14,311.931375,1649.014,0.595,1951-08-16,FACT PACK TRIMESTRIE          ,49.98,16,16,0
c542f318fceb337c2e69888bd83ba6c2766ef733b73b6041b79f1a9f4679a101,M,0,2,1952-03-22,3469eae5ab8ae1a2d3e4a78fece410c69fc4fc7c458c2d7449856d9d100cf1ad,272,81906.0,301.125,851.428,0.208,1952-03-22,GAB ABT EL GHAZALA    >TUNIS  ,200.0,9,9,0
c72f1afd6dd825854d905614ff4590b1c2f31ef2ba1a0538d6f1b18cec6d93e3, ,0,61,,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,90,15278.49,169.761,1050.0,0.015,,PRELEVEMENT COMPENSE    88155 ,1.19,6,6,0
c7a2439f36f42cda62ff0f0c2802a3f73f048250d591645549c3f9d60fa28581,F,0,2,1959-11-01,f5c2400b842f49942109f5f328efd2c3961e04379f73efcf45332c709db6e248,1400,746213.48,533.0096285714286,5000.0,0.595,1959-11-01,VERSEMENT ESPECE DEP          ,980.0,11,11,0
ca562b48d24334c1d7201c11ea216d2f9028008b55b6e303ee1aed4c93959798, ,0,62,,3512e4cf986204861ead79a58d40ab24384aed4620b75badb509c4aa419c2f5f,216270,10034208767.25,46396.674375780276,1500000.0,0.021,,SORT CHEQUE    94560          ,16662.69,20,20,0
cb84ebaff9afb657b02f6856eb66a0c3f007e4f0df1e3769a339be5fc77da68c, ,0,62,,561251e2857a088c93fb8f1578280b3318dddb9e22e6fb1e4970a7652d80f972,340290,14930102939.488,43874.64497777778,1050000.0,0.357,,BLOCAGE                       ,5421.78,21,21,0
ccce1f5d57ef72cb39284d589e739079915a7a2b3987ed9225ed8bb105b75ad4, ,0,61,,d0079e22aa4b66b6853e4466753a0af814fd9e2a7b667ee7744f8286f2c66484,2,47.6,23.8,23.8,23.8,,AGIOS DU 30/09/24 AU 31/12/24 ,23.8,1,1,0
cdc725f929bafb489729459cbf9cf8eeefdc70bb1e591507f665550a278fe289,M,0,6,1968-01-30,86a767ecb4c08cb12a6d5000928fe63cb0cf6959a0882509ece8a2ea92f948b6,3780,3310831.14,875.881253968254,7000.0,0.184,1968-01-30,VIR MAG REALTIME              ,367.0,17,17,0
